# TABLE NO.     2: NUTS Bayesian Analysis: Goal Function=AVERAGE VALUE OF LIKELIHOOD FUNCTION: Problem=1 Subproblem=0 Superproblem1=0 Iteration1=0 Superproblem2=0 Iteration2=0
ITERATION,THETA1,THETA2,THETA3,THETA4,"SIGMA(1,1)","OMEGA(1,1)","OMEGA(2,1)","OMEGA(2,2)","OMEGA(3,1)","OMEGA(3,2)","OMEGA(3,3)","OMEGA(4,1)","OMEGA(4,2)","OMEGA(4,3)","OMEGA(4,4)",MCMCOBJ
527,1.59683E+00,1.47023E+00,8.25757E-01,2.42302E+00,5.91797E-02,5.24628E-02,4.29734E-02,8.77626E-02,-3.32908E-02,-5.12217E-02,1.63976E-01,9.09091E-02,8.77113E-02,-9.65048E-02,2.72594E-01,-2599.5244357416259
528,1.60513E+00,1.51056E+00,8.26460E-01,2.35765E+00,6.13168E-02,6.79680E-02,5.52598E-02,1.00252E-01,-1.25625E-02,-2.59101E-02,1.67035E-01,1.24598E-01,1.03152E-01,-6.77903E-02,3.58290E-01,-2569.8929280827087
529,1.63296E+00,1.59753E+00,8.06334E-01,2.41259E+00,6.51474E-02,4.53992E-02,4.79155E-02,1.06554E-01,1.32691E-03,-5.73116E-03,1.75989E-01,6.59753E-02,8.70974E-02,-7.01119E-02,2.53907E-01,-2601.9269022816679
530,1.58602E+00,1.57558E+00,6.86579E-01,2.25421E+00,5.50532E-02,6.48095E-02,4.32000E-02,7.17398E-02,-4.61959E-03,1.87537E-02,1.25360E-01,1.16507E-01,7.32932E-02,1.41700E-03,3.86854E-01,-2591.1688582567176
531,1.64420E+00,1.59672E+00,6.45839E-01,2.37945E+00,4.75328E-02,4.91515E-02,3.09613E-02,6.30417E-02,-1.59679E-02,1.10735E-02,1.68007E-01,6.50763E-02,3.89367E-02,-7.07957E-02,2.46062E-01,-2646.0529830185751
532,1.63192E+00,1.55239E+00,6.78221E-01,2.40699E+00,4.99782E-02,4.36999E-02,3.45345E-02,7.25074E-02,-2.54771E-02,-1.36610E-02,1.58072E-01,7.60240E-02,5.62750E-02,-5.81318E-02,3.08667E-01,-2657.9529315786176
533,1.64020E+00,1.57402E+00,6.70972E-01,2.38970E+00,5.24985E-02,4.40755E-02,3.61907E-02,7.11688E-02,-2.28778E-02,-2.80099E-02,1.40743E-01,6.83968E-02,6.00644E-02,-5.73377E-02,2.82962E-01,-2675.3909165144919
534,1.60793E+00,1.54833E+00,7.63189E-01,2.33680E+00,4.85057E-02,3.82581E-02,2.74750E-02,5.59859E-02,-3.34204E-02,-3.17054E-02,2.65184E-01,5.85072E-02,4.45662E-02,-1.12486E-01,2.76904E-01,-2705.2262476380311
535,1.59441E+00,1.52285E+00,7.71827E-01,2.37031E+00,4.76721E-02,4.98901E-02,3.79041E-02,6.33446E-02,-3.64279E-03,4.21281E-04,1.66898E-01,8.19467E-02,7.38948E-02,-4.65736E-02,2.71773E-01,-2696.7473385477579
536,1.61227E+00,1.57883E+00,8.29983E-01,2.32103E+00,6.00106E-02,6.04549E-02,4.97446E-02,7.33084E-02,-1.46455E-02,-4.46316E-03,2.28037E-01,9.14141E-02,9.52517E-02,-9.80532E-02,3.17146E-01,-2663.9917842432105
537,1.58710E+00,1.57061E+00,7.08028E-01,2.32294E+00,5.30232E-02,5.77173E-02,4.93952E-02,9.99017E-02,-3.92860E-03,-6.58172E-03,1.58445E-01,9.01816E-02,6.82996E-02,-5.40661E-02,2.66885E-01,-2637.2557600588189
538,1.60347E+00,1.53038E+00,7.34421E-01,2.29649E+00,4.69348E-02,5.71878E-02,4.07276E-02,7.61774E-02,-2.74972E-02,-1.75466E-02,1.53215E-01,8.17424E-02,6.49943E-02,-5.41486E-02,2.86846E-01,-2636.0591291192768
539,1.60780E+00,1.52497E+00,7.18114E-01,2.33593E+00,4.81777E-02,5.69479E-02,3.95475E-02,7.33974E-02,-2.97434E-02,-1.44853E-02,1.41712E-01,8.47594E-02,5.92216E-02,-6.57781E-02,2.99624E-01,-2662.7934334582924
540,1.63053E+00,1.57332E+00,6.96627E-01,2.38787E+00,5.53550E-02,5.63909E-02,6.40216E-02,1.10356E-01,-3.87673E-02,-4.41465E-02,2.34743E-01,9.54776E-02,1.23334E-01,-1.16849E-01,3.01471E-01,-2632.9297103046379
541,1.58994E+00,1.53007E+00,7.76240E-01,2.28507E+00,6.42207E-02,4.19392E-02,2.69525E-02,7.31907E-02,-1.40026E-02,-9.26940E-03,1.18922E-01,4.93045E-02,1.88539E-02,-7.27634E-02,1.95009E-01,-2617.6116978083091
542,1.64989E+00,1.57507E+00,6.10519E-01,2.43612E+00,5.51603E-02,5.87544E-02,4.66861E-02,8.31698E-02,-4.13919E-02,-2.51753E-02,1.16601E-01,9.29302E-02,7.57746E-02,-1.24163E-01,3.00550E-01,-2650.1847882587967
543,1.58900E+00,1.52873E+00,6.63779E-01,2.37699E+00,6.95329E-02,4.94034E-02,4.64889E-02,1.00490E-01,-3.33615E-02,-7.46792E-03,1.85965E-01,6.19959E-02,5.33080E-02,-1.28948E-01,1.86737E-01,-2607.7601708196871
544,1.61038E+00,1.58558E+00,8.08271E-01,2.37645E+00,4.82275E-02,5.19384E-02,4.33399E-02,7.65377E-02,-5.13476E-02,-4.72470E-02,1.51170E-01,9.02336E-02,6.79540E-02,-1.52769E-01,3.67383E-01,-2664.5291373049486
545,1.60471E+00,1.55712E+00,7.44389E-01,2.36803E+00,5.76329E-02,4.41759E-02,3.32839E-02,5.67174E-02,-3.75298E-02,-3.64323E-02,1.09121E-01,8.18180E-02,6.41524E-02,-1.12835E-01,2.76904E-01,-2686.7104427564959
546,1.61347E+00,1.56100E+00,7.37622E-01,2.40325E+00,5.67243E-02,4.67422E-02,3.50455E-02,5.81986E-02,-3.41071E-02,-3.45635E-02,1.01468E-01,8.60179E-02,6.34017E-02,-1.04122E-01,3.00071E-01,-2704.8380767050107
547,1.61406E+00,1.56901E+00,6.93927E-01,2.36829E+00,5.90439E-02,4.62339E-02,3.42240E-02,5.60427E-02,-3.21319E-02,-2.15943E-02,8.87151E-02,7.72201E-02,5.73545E-02,-9.40427E-02,2.68789E-01,-2736.2406718857806
548,1.58656E+00,1.53080E+00,7.96153E-01,2.38788E+00,5.69093E-02,5.85282E-02,4.18387E-02,5.81646E-02,-3.63807E-02,-2.11392E-02,1.33416E-01,1.11698E-01,6.59443E-02,-1.22631E-01,4.09885E-01,-2728.6339279338267
549,1.61664E+00,1.56389E+00,8.09886E-01,2.36576E+00,5.30508E-02,5.07186E-02,3.48323E-02,5.91896E-02,-3.46471E-02,-1.18759E-02,1.70048E-01,7.23025E-02,5.39534E-02,-1.25038E-01,2.79475E-01,-2653.9863280610552
550,1.62439E+00,1.57527E+00,7.56515E-01,2.40070E+00,5.58340E-02,6.16563E-02,4.83024E-02,9.32101E-02,-2.76225E-02,2.23984E-02,1.63686E-01,1.06389E-01,7.15098E-02,-1.04095E-01,2.90291E-01,-2642.7831364307276
551,1.64260E+00,1.55657E+00,7.68818E-01,2.37450E+00,6.18163E-02,5.32953E-02,4.64520E-02,8.33017E-02,-2.11002E-02,9.85818E-03,1.08899E-01,7.95649E-02,7.51926E-02,-8.85958E-02,2.84528E-01,-2704.5852787145054
552,1.59095E+00,1.57556E+00,7.73115E-01,2.41415E+00,5.61800E-02,4.04116E-02,3.31997E-02,7.32209E-02,-2.16966E-02,-3.98234E-04,1.17120E-01,5.86263E-02,3.61483E-02,-1.00995E-01,2.48221E-01,-2744.4492922468730
553,1.63288E+00,1.57128E+00,7.35679E-01,2.42267E+00,4.60786E-02,5.08358E-02,4.30215E-02,8.29938E-02,-4.00264E-02,-2.70884E-02,1.23684E-01,6.68622E-02,5.38241E-02,-8.82222E-02,2.74639E-01,-2713.3302039778614
554,1.60088E+00,1.52740E+00,6.57620E-01,2.36607E+00,4.72986E-02,5.64313E-02,6.28443E-02,1.15735E-01,-3.33157E-02,-2.03107E-02,1.69222E-01,7.35743E-02,6.89070E-02,-1.15222E-01,2.49158E-01,-2706.7636105628358
555,1.61336E+00,1.50189E+00,7.49278E-01,2.31411E+00,6.26161E-02,3.48530E-02,2.58545E-02,5.89359E-02,-2.83990E-02,-2.77111E-02,1.53727E-01,6.64646E-02,6.23541E-02,-1.31611E-01,2.63537E-01,-2689.2941241546146
556,1.58618E+00,1.45818E+00,7.21457E-01,2.33755E+00,4.61292E-02,4.55625E-02,5.16212E-02,9.55894E-02,-3.42295E-02,-2.66156E-02,1.56399E-01,6.25301E-02,7.08726E-02,-1.10510E-01,2.13417E-01,-2763.7893561153642
557,1.63018E+00,1.55534E+00,7.68511E-01,2.36716E+00,4.44760E-02,5.50303E-02,3.14036E-02,6.43148E-02,-3.61195E-02,-1.95141E-03,1.15953E-01,8.63708E-02,4.38023E-02,-9.12227E-02,2.62417E-01,-2732.0321730955002
558,1.61337E+00,1.57329E+00,7.78207E-01,2.35565E+00,4.43066E-02,5.31454E-02,2.69622E-02,5.25995E-02,-3.92296E-02,-3.47947E-03,1.19326E-01,7.44281E-02,3.34224E-02,-9.29743E-02,2.38387E-01,-2703.6875881902174
559,1.61919E+00,1.60012E+00,7.49995E-01,2.35643E+00,4.50790E-02,5.81996E-02,2.93082E-02,7.37271E-02,-4.13426E-02,7.18523E-03,1.35632E-01,9.23279E-02,5.14708E-02,-1.14090E-01,2.71587E-01,-2710.4154350708932
560,1.60060E+00,1.57101E+00,7.38920E-01,2.35097E+00,4.51219E-02,5.37870E-02,2.71000E-02,6.82722E-02,-2.20507E-02,2.63517E-02,1.19709E-01,8.16652E-02,2.84716E-02,-7.21998E-02,2.44905E-01,-2678.9750101408845
561,1.63312E+00,1.63140E+00,7.43722E-01,2.37096E+00,5.39792E-02,7.89467E-02,4.91365E-02,7.20666E-02,-2.99955E-02,-2.04821E-02,1.29469E-01,1.20743E-01,8.62670E-02,-1.21975E-01,3.60023E-01,-2639.2516177713819
562,1.60558E+00,1.59263E+00,7.21599E-01,2.41168E+00,5.56429E-02,3.60467E-02,3.27286E-02,6.71740E-02,-1.82768E-02,2.24338E-02,1.65800E-01,5.51537E-02,4.50833E-02,-7.72388E-02,2.29595E-01,-2651.2754289259301
563,1.61902E+00,1.59181E+00,6.65830E-01,2.44909E+00,5.85037E-02,4.70205E-02,3.56765E-02,7.71192E-02,3.24057E-03,2.02390E-02,1.93676E-01,8.36270E-02,7.74002E-02,-7.60510E-02,3.13340E-01,-2625.1758082373790
564,1.65637E+00,1.60509E+00,6.80349E-01,2.48193E+00,5.31029E-02,5.48678E-02,4.19238E-02,8.47431E-02,3.47688E-03,3.94101E-02,1.81272E-01,9.58070E-02,7.29071E-02,-5.39334E-02,2.92443E-01,-2631.1749153962328
565,1.63458E+00,1.60929E+00,6.66107E-01,2.43737E+00,5.22111E-02,5.28312E-02,4.05151E-02,6.74251E-02,-2.40880E-03,2.53116E-02,1.95878E-01,8.63649E-02,5.30719E-02,-6.47274E-02,2.78437E-01,-2628.4992970863627
566,1.65588E+00,1.62365E+00,7.86650E-01,2.40141E+00,4.77877E-02,6.95396E-02,6.66723E-02,1.08221E-01,-4.66838E-03,4.40603E-03,1.61808E-01,9.08825E-02,9.53172E-02,-9.53374E-02,2.47302E-01,-2680.3426018861492
567,1.61870E+00,1.55194E+00,7.20462E-01,2.42660E+00,5.16303E-02,6.37340E-02,3.96307E-02,5.97887E-02,-3.63287E-02,3.38404E-03,1.47338E-01,1.12838E-01,6.17193E-02,-1.23434E-01,3.34169E-01,-2728.9574161262931
568,1.62794E+00,1.57109E+00,7.59311E-01,2.35572E+00,5.71411E-02,4.89868E-02,4.26581E-02,7.82856E-02,-2.48226E-02,-1.33404E-02,1.09462E-01,7.85627E-02,7.77510E-02,-1.05967E-01,2.57870E-01,-2740.5962537826899
569,1.60600E+00,1.53215E+00,7.34482E-01,2.32993E+00,5.70181E-02,4.42116E-02,3.91780E-02,7.11742E-02,-2.83771E-02,-2.00930E-02,1.04997E-01,8.27561E-02,6.80541E-02,-1.07305E-01,2.79591E-01,-2713.9454632689808
570,1.62332E+00,1.56012E+00,7.07816E-01,2.39173E+00,6.45138E-02,5.49617E-02,3.43856E-02,5.32551E-02,-2.69161E-02,-9.16348E-04,1.20665E-01,8.12728E-02,5.41050E-02,-9.15328E-02,2.90472E-01,-2686.8423260582385
571,1.66573E+00,1.60688E+00,6.64166E-01,2.43543E+00,6.04389E-02,5.52099E-02,3.18920E-02,6.04666E-02,-2.70239E-02,1.18010E-03,1.14699E-01,7.74023E-02,4.21950E-02,-9.45438E-02,2.75166E-01,-2687.8934536988663
572,1.57648E+00,1.57141E+00,7.72302E-01,2.32600E+00,5.34694E-02,5.60750E-02,4.56483E-02,8.07127E-02,-4.53532E-02,-2.84075E-02,1.24715E-01,1.03167E-01,7.53403E-02,-1.19377E-01,3.34674E-01,-2691.2031793040233
573,1.67228E+00,1.62152E+00,7.28905E-01,2.44503E+00,6.52093E-02,4.69337E-02,2.74095E-02,6.87167E-02,-2.49870E-02,-7.76140E-03,1.05344E-01,6.01529E-02,1.73133E-02,-1.04562E-01,2.40737E-01,-2669.7885214519083
574,1.64243E+00,1.56193E+00,7.45724E-01,2.37073E+00,6.01572E-02,4.15461E-02,2.89370E-02,5.76800E-02,-2.69024E-02,3.22946E-03,1.23205E-01,4.54706E-02,1.26040E-02,-1.12503E-01,1.96662E-01,-2700.4201095320527
575,1.62062E+00,1.52522E+00,7.31164E-01,2.38186E+00,6.15205E-02,5.25668E-02,3.33860E-02,5.76245E-02,-3.10048E-02,1.13468E-03,1.54113E-01,7.05572E-02,2.75034E-02,-1.13139E-01,2.25364E-01,-2724.0086670038486
576,1.65286E+00,1.58526E+00,7.32547E-01,2.46744E+00,5.98205E-02,5.30465E-02,5.60911E-02,9.71975E-02,-4.12473E-02,-5.83210E-02,1.31906E-01,8.73287E-02,1.04344E-01,-1.35880E-01,2.91620E-01,-2653.2922053598604
577,1.63663E+00,1.55006E+00,7.67915E-01,2.45973E+00,6.06629E-02,5.07875E-02,4.66172E-02,1.00484E-01,-3.01440E-02,-2.40538E-02,1.15652E-01,7.92030E-02,8.87148E-02,-7.61074E-02,2.39903E-01,-2669.1900756485838
578,1.61488E+00,1.56717E+00,7.74321E-01,2.36879E+00,6.58224E-02,4.38266E-02,3.37796E-02,6.25112E-02,-1.95744E-02,-1.54503E-02,1.15449E-01,6.87700E-02,7.45761E-02,-5.03926E-02,2.32774E-01,-2585.9442282127861
579,1.62343E+00,1.61294E+00,6.97104E-01,2.42058E+00,5.89382E-02,5.04524E-02,3.77285E-02,6.57536E-02,-4.50929E-02,-2.88833E-02,1.46248E-01,8.57663E-02,6.36875E-02,-1.37803E-01,3.07469E-01,-2580.2199938521921
580,1.64930E+00,1.57677E+00,7.01890E-01,2.52233E+00,5.44957E-02,5.48206E-02,3.93905E-02,7.42410E-02,-4.59339E-02,-1.73128E-02,1.53935E-01,8.60775E-02,6.07523E-02,-1.32012E-01,2.94272E-01,-2681.8620326264563
581,1.56576E+00,1.54595E+00,7.80022E-01,2.27180E+00,5.62590E-02,7.22393E-02,7.23959E-02,1.39268E-01,-5.14571E-02,-3.81827E-02,1.28718E-01,1.29933E-01,1.39166E-01,-1.41157E-01,3.51695E-01,-2663.3503199024599
582,1.62821E+00,1.58597E+00,6.39754E-01,2.38676E+00,5.80975E-02,5.66072E-02,4.47203E-02,7.21980E-02,-1.85976E-02,-1.35058E-02,1.00583E-01,5.99027E-02,4.08870E-02,-9.30981E-02,2.59077E-01,-2673.5603948209591
583,1.59833E+00,1.57358E+00,6.72441E-01,2.33648E+00,5.75838E-02,5.45730E-02,4.23615E-02,7.38722E-02,-3.25776E-02,-1.49636E-02,8.61274E-02,1.19874E-01,8.40552E-02,-1.21970E-01,4.39521E-01,-2685.0946834069427
584,1.62874E+00,1.55823E+00,7.41444E-01,2.33743E+00,6.19869E-02,4.62099E-02,4.12516E-02,7.92583E-02,-2.26162E-02,-3.01094E-02,9.37734E-02,6.26557E-02,5.45734E-02,-9.21312E-02,2.67557E-01,-2636.1871589031289
585,1.58956E+00,1.55318E+00,6.10719E-01,2.40705E+00,5.31258E-02,4.50044E-02,2.94921E-02,7.07234E-02,-1.64885E-02,-1.62856E-02,8.29713E-02,7.63844E-02,2.36098E-02,-5.96841E-02,2.99415E-01,-2668.0064883864316
586,1.62693E+00,1.67523E+00,7.23469E-01,2.28812E+00,6.92834E-02,7.37016E-02,5.35919E-02,9.60594E-02,-2.95651E-02,-4.11772E-03,1.47040E-01,1.26337E-01,5.91346E-02,-1.39239E-01,3.92720E-01,-2592.1534686655968
587,1.64891E+00,1.64344E+00,7.47828E-01,2.34781E+00,6.40440E-02,7.04142E-02,5.42699E-02,8.35156E-02,-4.26720E-02,-3.01695E-02,1.75854E-01,9.99370E-02,6.25714E-02,-1.59279E-01,3.04767E-01,-2611.9524143434733
588,1.62204E+00,1.55069E+00,7.06911E-01,2.41877E+00,5.63537E-02,5.06908E-02,2.94587E-02,6.59326E-02,-3.86940E-02,-3.10039E-02,1.58113E-01,7.25232E-02,2.54742E-02,-1.04268E-01,2.15948E-01,-2623.2593271046326
589,1.59612E+00,1.57402E+00,8.25932E-01,2.35484E+00,6.49882E-02,5.41042E-02,3.91340E-02,6.24273E-02,-3.54514E-02,-1.21656E-02,1.45557E-01,8.31639E-02,5.00910E-02,-9.73492E-02,2.66341E-01,-2611.1678970141202
590,1.58571E+00,1.52832E+00,7.63037E-01,2.31015E+00,5.97170E-02,6.13673E-02,4.84633E-02,6.94562E-02,-4.26071E-02,-4.05536E-02,2.06405E-01,1.00289E-01,7.23776E-02,-1.06717E-01,2.72142E-01,-2639.2803464224353
591,1.59141E+00,1.53469E+00,8.14525E-01,2.34301E+00,5.89197E-02,3.32112E-02,2.70579E-02,6.23976E-02,-2.44844E-02,-2.08451E-02,1.54369E-01,4.58048E-02,3.96705E-02,-6.16928E-02,2.00230E-01,-2585.5065135409186
592,1.63374E+00,1.52728E+00,7.05365E-01,2.40734E+00,5.32166E-02,4.94630E-02,3.92690E-02,7.74295E-02,-3.81271E-02,-3.53905E-02,1.48128E-01,6.54777E-02,4.42002E-02,-9.70030E-02,2.66599E-01,-2669.0505285648374
593,1.64382E+00,1.63234E+00,6.43680E-01,2.45788E+00,5.98712E-02,5.39859E-02,4.24615E-02,8.01957E-02,-2.70951E-02,-2.94539E-02,9.18191E-02,9.20326E-02,6.30226E-02,-8.07438E-02,3.56146E-01,-2599.3138758304171
594,1.56390E+00,1.56833E+00,6.60252E-01,2.33711E+00,6.00431E-02,3.45934E-02,2.52070E-02,6.86460E-02,-2.36157E-02,-1.38503E-02,8.85407E-02,5.30266E-02,2.67738E-02,-6.21287E-02,3.26081E-01,-2591.2475486826870
595,1.62777E+00,1.58005E+00,6.67763E-01,2.34431E+00,5.52797E-02,5.46264E-02,4.09571E-02,8.03265E-02,-3.77061E-02,-2.19054E-02,1.17653E-01,9.30328E-02,6.39334E-02,-9.17535E-02,2.93905E-01,-2620.2214898174511
596,1.57221E+00,1.53277E+00,7.10643E-01,2.19687E+00,5.61040E-02,5.01292E-02,3.91689E-02,7.72996E-02,-2.44249E-02,-1.26823E-02,7.76173E-02,9.84962E-02,6.92452E-02,-6.09795E-02,3.48091E-01,-2618.0612337577741
597,1.59403E+00,1.60249E+00,6.23883E-01,2.29724E+00,7.47021E-02,5.31700E-02,1.94693E-02,6.16653E-02,-4.22627E-02,-8.32042E-03,1.44262E-01,6.97148E-02,2.62646E-02,-1.22747E-01,2.96450E-01,-2561.5165376772356
598,1.60971E+00,1.61346E+00,7.43738E-01,2.32306E+00,6.47733E-02,5.68896E-02,3.36526E-02,5.13047E-02,-2.55437E-02,-1.54745E-02,1.22244E-01,5.44158E-02,1.53821E-02,-8.92351E-02,2.42531E-01,-2595.9811394826215
599,1.68568E+00,1.61599E+00,8.32512E-01,2.44762E+00,6.45668E-02,5.34404E-02,4.61256E-02,7.04474E-02,-5.22178E-02,-4.58196E-02,1.74748E-01,6.66800E-02,5.11206E-02,-1.08650E-01,2.21086E-01,-2658.3712442480287
600,1.62120E+00,1.53565E+00,7.28581E-01,2.41294E+00,5.62368E-02,5.05814E-02,4.46823E-02,7.97331E-02,-2.20435E-02,-3.89669E-02,1.58841E-01,7.82733E-02,6.10250E-02,-8.47256E-02,2.46695E-01,-2656.2350532296050
601,1.60143E+00,1.50272E+00,7.81313E-01,2.33965E+00,5.25282E-02,3.95541E-02,2.99327E-02,6.40719E-02,-2.89691E-02,-6.25702E-03,2.81683E-01,6.12533E-02,3.31324E-02,-9.07567E-02,2.79940E-01,-2626.8887034241011
602,1.60930E+00,1.52296E+00,7.68807E-01,2.34721E+00,5.36631E-02,4.09438E-02,3.33017E-02,7.57674E-02,-1.63147E-02,-2.54451E-02,1.31828E-01,6.13107E-02,5.79316E-02,-6.85054E-02,2.47279E-01,-2640.6781882010287
603,1.61611E+00,1.58343E+00,7.18036E-01,2.37373E+00,5.30676E-02,3.80187E-02,2.75555E-02,7.50580E-02,-2.86743E-02,-1.68683E-02,1.18355E-01,7.19090E-02,4.22056E-02,-1.11046E-01,2.85302E-01,-2656.6116860015991
604,1.62124E+00,1.61695E+00,7.02971E-01,2.40447E+00,6.61035E-02,6.23104E-02,5.79395E-02,9.12868E-02,-4.20477E-02,-5.09845E-02,1.37457E-01,8.23831E-02,9.28762E-02,-1.30822E-01,2.44527E-01,-2677.2659808431217
605,1.62560E+00,1.56860E+00,7.40265E-01,2.36394E+00,5.74196E-02,4.33416E-02,3.97668E-02,6.82791E-02,-3.82547E-02,-4.52574E-02,1.29259E-01,6.36596E-02,8.47707E-02,-1.13679E-01,2.24437E-01,-2716.6534762043361
606,1.66938E+00,1.61793E+00,7.24151E-01,2.43210E+00,5.57401E-02,4.91976E-02,4.09206E-02,8.26417E-02,-4.20622E-02,-5.23391E-02,1.18777E-01,7.68725E-02,8.74097E-02,-1.09209E-01,2.33159E-01,-2699.4598032378390
607,1.61840E+00,1.55549E+00,7.35508E-01,2.41509E+00,6.69444E-02,4.62806E-02,3.97851E-02,6.90721E-02,-3.48959E-02,-3.78230E-02,1.47659E-01,7.94070E-02,9.97352E-02,-1.11536E-01,2.88763E-01,-2677.8131661489920
608,1.61251E+00,1.55932E+00,8.08751E-01,2.45336E+00,6.00776E-02,4.54560E-02,3.63571E-02,6.52696E-02,-3.07678E-02,-4.03782E-02,1.28141E-01,5.85569E-02,5.70569E-02,-1.03681E-01,1.83681E-01,-2699.3665421124633
609,1.65657E+00,1.59041E+00,8.21142E-01,2.43896E+00,6.06079E-02,4.73233E-02,3.45708E-02,6.79488E-02,-2.86480E-02,-3.24886E-02,1.31213E-01,6.51822E-02,5.96348E-02,-9.79309E-02,1.84489E-01,-2692.1157775121555
610,1.62952E+00,1.59560E+00,8.67832E-01,2.39957E+00,5.36194E-02,6.28892E-02,4.80712E-02,8.25039E-02,-4.36288E-02,-1.79847E-02,2.35345E-01,8.29504E-02,3.96010E-02,-1.46969E-01,2.43209E-01,-2628.6817308760578
611,1.63517E+00,1.58240E+00,8.62765E-01,2.47317E+00,6.63319E-02,7.46081E-02,5.46216E-02,8.61822E-02,-2.66936E-02,-2.53474E-03,1.23400E-01,1.13261E-01,1.06484E-01,-9.80236E-02,3.54519E-01,-2603.7282710666550
612,1.65189E+00,1.57104E+00,7.95730E-01,2.45852E+00,6.55520E-02,5.59368E-02,3.41312E-02,5.68077E-02,-3.24692E-02,-4.96870E-03,8.49216E-02,9.47758E-02,6.69032E-02,-9.81530E-02,3.07810E-01,-2654.0633106924070
613,1.60357E+00,1.55414E+00,8.32283E-01,2.39797E+00,6.34895E-02,5.09401E-02,3.67781E-02,6.79437E-02,-3.02825E-02,-1.25072E-02,1.07613E-01,7.68816E-02,6.46323E-02,-1.07712E-01,2.98221E-01,-2697.0876916250654
614,1.66668E+00,1.62167E+00,7.99752E-01,2.53033E+00,4.92947E-02,3.94372E-02,3.63136E-02,6.97754E-02,-4.60941E-02,-3.78337E-02,1.66221E-01,5.96503E-02,6.19437E-02,-9.76274E-02,2.09543E-01,-2703.7270734057233
615,1.65158E+00,1.59315E+00,7.84566E-01,2.34879E+00,5.26631E-02,4.58881E-02,4.79808E-02,1.10777E-01,-2.37613E-02,-2.29930E-03,1.68865E-01,6.11004E-02,6.11736E-02,-6.85145E-02,2.68694E-01,-2641.6821417735678
616,1.64202E+00,1.56942E+00,7.96707E-01,2.35853E+00,6.12185E-02,3.65493E-02,3.53920E-02,7.81982E-02,-1.96472E-02,-8.27105E-03,1.39953E-01,5.19605E-02,4.79502E-02,-4.47859E-02,2.54540E-01,-2603.2989265637516
617,1.63518E+00,1.53576E+00,6.63244E-01,2.40676E+00,6.80180E-02,6.05205E-02,3.69168E-02,7.09898E-02,-6.09609E-02,-1.99421E-02,1.46686E-01,1.10010E-01,8.21853E-02,-1.53303E-01,3.38965E-01,-2594.1206058252415
618,1.63503E+00,1.64116E+00,7.21582E-01,2.33865E+00,5.37930E-02,5.24044E-02,3.79675E-02,7.92661E-02,-6.62392E-03,2.11359E-02,7.98517E-02,8.22269E-02,6.14143E-02,-3.28189E-02,3.06467E-01,-2641.9368357325120
619,1.62616E+00,1.53388E+00,6.76259E-01,2.43940E+00,5.25802E-02,6.12529E-02,5.50008E-02,9.40504E-02,-7.25870E-02,-5.82494E-02,2.23031E-01,9.96566E-02,8.88695E-02,-1.93947E-01,2.99169E-01,-2670.8185324512801
620,1.62081E+00,1.53303E+00,6.98013E-01,2.33322E+00,5.14020E-02,6.48763E-02,5.74579E-02,1.07904E-01,-5.25331E-02,-1.10404E-02,1.93315E-01,8.92089E-02,6.38943E-02,-1.49718E-01,2.65585E-01,-2696.2151165157743
621,1.60497E+00,1.51609E+00,7.31436E-01,2.34818E+00,4.96310E-02,6.10303E-02,5.10762E-02,8.97881E-02,-4.70785E-02,-9.02009E-03,2.38132E-01,9.85107E-02,4.94967E-02,-1.65061E-01,3.34123E-01,-2680.9345115590309
622,1.61242E+00,1.53330E+00,7.27643E-01,2.35645E+00,5.18813E-02,4.04871E-02,3.26925E-02,7.69123E-02,-2.35320E-03,1.70135E-02,1.12775E-01,5.53832E-02,3.63825E-02,-7.31664E-02,1.95274E-01,-2694.9952288025593
623,1.63971E+00,1.58003E+00,7.67208E-01,2.44991E+00,5.34862E-02,4.61841E-02,3.24273E-02,6.02092E-02,-2.45036E-02,1.65510E-02,1.44924E-01,6.43236E-02,4.05077E-02,-1.05989E-01,2.59984E-01,-2722.5270210856834
624,1.61557E+00,1.58716E+00,8.44945E-01,2.29343E+00,5.37265E-02,5.90410E-02,4.63055E-02,6.44488E-02,-1.06089E-02,1.23877E-02,1.37706E-01,9.92651E-02,7.13792E-02,-8.59783E-02,3.22019E-01,-2711.6138726599088
625,1.62915E+00,1.58507E+00,6.93065E-01,2.48951E+00,5.43063E-02,4.81684E-02,2.63560E-02,4.39181E-02,-4.19561E-02,-3.77943E-02,2.28081E-01,9.78374E-02,6.98345E-02,-1.44328E-01,3.66553E-01,-2648.3034980331122
626,1.58652E+00,1.51598E+00,8.14867E-01,2.32794E+00,5.24652E-02,4.91493E-02,4.00899E-02,6.90559E-02,4.55013E-03,4.80220E-03,1.61239E-01,7.38595E-02,6.03412E-02,-3.07072E-02,2.47472E-01,-2629.1589757983743
627,1.66282E+00,1.59713E+00,7.54824E-01,2.45090E+00,5.64272E-02,6.47794E-02,4.13346E-02,5.79259E-02,-3.84303E-02,-1.96764E-02,1.72939E-01,1.15661E-01,8.57594E-02,-1.14499E-01,3.70281E-01,-2614.1063283786548
