TABLE NO.     5: MCMC Bayesian Analysis: Goal Function=AVERAGE VALUE OF LIKELIHOOD FUNCTION: Problem=1 Subproblem=0 Superproblem1=0 Iteration1=0 Superproblem2=0 Iteration2=0
 ITERATION    THETA1       THETA2       THETA3       THETA4       THETA5       THETA6       THETA7       THETA8       THETA9       THETA10      THETA11      SIGMA(1,1)   OMEGA(1,1)   OMEGA(2,1)   OMEGA(2,2)   OMEGA(3,1)   OMEGA(3,2)   OMEGA(3,3)   OMEGA(4,1)   OMEGA(4,2)   OMEGA(4,3)   OMEGA(4,4)   MCMCOBJ
         1842  3.30606E+00  3.28382E+00 -6.13500E-01 -2.18761E-01  8.03809E-01  1.11431E+00  3.13478E-01  1.96670E-01  6.96893E-01  2.30598E+00  1.03084E-01  1.00000E+00  1.05182E-02 -2.58753E-04  8.57974E-03 -2.94582E-04  2.61062E-04  6.70160E-03 -5.10411E-04  1.83024E-03  4.45481E-04  8.26724E-03   -19258.941388030875
         1843  3.32550E+00  3.27916E+00 -6.22367E-01 -2.09559E-01  8.04213E-01  1.14707E+00  3.11742E-01  1.88449E-01  6.93329E-01  2.30076E+00  1.03084E-01  1.00000E+00  9.99733E-03 -3.20432E-04  8.35653E-03  5.50352E-04 -2.69877E-04  6.73885E-03 -1.86422E-04  1.10295E-03  7.36885E-04  7.67454E-03   -19194.541857239903
         1844  3.34796E+00  3.28206E+00 -6.28071E-01 -2.14516E-01  7.68258E-01  1.20516E+00  3.19986E-01  1.74304E-01  6.87266E-01  2.30065E+00  1.04232E-01  1.00000E+00  9.79287E-03  6.74617E-04  8.96529E-03 -3.88024E-04  5.73004E-04  7.57504E-03 -6.38429E-04  2.31185E-04  2.65566E-04  7.98486E-03   -19156.871655922063
         1845  3.31012E+00  3.27700E+00 -6.15859E-01 -2.15042E-01  7.97881E-01  1.14520E+00  3.12791E-01  1.93487E-01  6.89420E-01  2.30092E+00  1.04612E-01  1.00000E+00  9.26905E-03  3.45313E-04  9.55169E-03  5.51288E-04  3.30662E-04  7.82044E-03 -8.92310E-04  1.36234E-03 -7.35637E-04  7.98088E-03   -19168.503488443133
         1846  3.33402E+00  3.26382E+00 -6.21722E-01 -2.08269E-01  7.51600E-01  1.19462E+00  3.33791E-01  1.81755E-01  6.99193E-01  2.29674E+00  1.04066E-01  1.00000E+00  9.61620E-03  1.12936E-04  8.96486E-03  2.28862E-04  1.00459E-03  8.76884E-03 -1.35831E-03  1.70854E-03  2.26654E-04  7.43562E-03   -19154.831527836319
         1847  3.32902E+00  3.28947E+00 -6.18667E-01 -2.20534E-01  7.33337E-01  1.16487E+00  3.37792E-01  1.85419E-01  6.89626E-01  2.30158E+00  1.03162E-01  1.00000E+00  9.20678E-03  1.17512E-04  8.57880E-03  2.87371E-04  4.80747E-04  7.55528E-03 -6.83164E-04  1.17995E-03  1.05082E-04  8.16638E-03   -19172.835212894941
         1848  3.30254E+00  3.31316E+00 -6.11584E-01 -2.27761E-01  6.66123E-01  1.17165E+00  3.59366E-01  1.81040E-01  6.90473E-01  2.30211E+00  9.92206E-02  1.00000E+00  1.04287E-02  4.83833E-04  1.00216E-02  1.72355E-04 -1.51392E-04  7.11869E-03 -2.92969E-04  1.17921E-03  9.00534E-04  8.60408E-03   -19240.763712835429
         1849  3.24963E+00  3.31335E+00 -5.99041E-01 -2.25151E-01  7.28577E-01  1.17189E+00  3.41686E-01  1.80428E-01  6.95776E-01  2.29749E+00  9.92206E-02  1.00000E+00  1.05013E-02 -2.20150E-05  8.30576E-03  1.30217E-04 -2.02344E-04  6.89164E-03 -1.13225E-04  7.57784E-04  9.79366E-04  1.05370E-02   -19187.143684570197
         1850  3.28156E+00  3.24383E+00 -6.09179E-01 -2.02719E-01  7.01646E-01  1.15486E+00  3.47238E-01  1.83701E-01  6.92469E-01  2.29589E+00  9.98425E-02  1.00000E+00  1.05430E-02  8.46841E-04  8.95191E-03  4.07294E-04 -3.99304E-04  6.90325E-03 -5.65848E-04  1.75707E-03 -4.44774E-05  1.00685E-02   -19279.428676439784
         1851  3.24016E+00  3.25996E+00 -5.97688E-01 -2.10065E-01  7.55965E-01  1.15714E+00  3.32510E-01  1.85164E-01  6.98942E-01  2.30397E+00  9.86461E-02  1.00000E+00  1.20660E-02  8.17110E-06  9.29237E-03  1.10448E-03  6.69466E-04  7.72170E-03 -1.11437E-03  1.12510E-03 -6.96475E-04  9.59795E-03   -19260.388423281940
         1852  3.31636E+00  3.21136E+00 -6.17190E-01 -2.00145E-01  6.62043E-01  1.12801E+00  3.56126E-01  1.95266E-01  6.87614E-01  2.30154E+00  9.87958E-02  1.00000E+00  1.02357E-02  9.58123E-04  9.73191E-03  3.37762E-04  9.66425E-04  7.52965E-03 -3.17655E-04  1.93500E-03  7.46825E-05  9.94426E-03   -19201.726271667816
         1853  3.29855E+00  3.22974E+00 -6.12969E-01 -1.99968E-01  7.00921E-01  1.11603E+00  3.45476E-01  1.97456E-01  6.85666E-01  2.28892E+00  9.87958E-02  1.00000E+00  1.10247E-02  9.42390E-04  9.78850E-03  1.22060E-03  3.64537E-04  7.43467E-03 -1.13443E-03  1.56912E-03  1.16714E-04  9.07663E-03   -19271.870068643053
         1854  3.28921E+00  3.29276E+00 -6.09260E-01 -2.23166E-01  7.50704E-01  1.12647E+00  3.30149E-01  1.96376E-01  6.88295E-01  2.29916E+00  9.92809E-02  1.00000E+00  1.01743E-02  2.29320E-04  1.04047E-02  9.73962E-04  1.28248E-03  8.45436E-03 -2.99422E-04  1.04279E-03  8.94980E-04  9.66341E-03   -19139.249870067692
         1855  3.27969E+00  3.20349E+00 -6.07266E-01 -1.97427E-01  7.35085E-01  1.11298E+00  3.35866E-01  1.98022E-01  6.79648E-01  2.29579E+00  9.85550E-02  1.00000E+00  1.10910E-02  2.18371E-04  9.09121E-03  3.56425E-04  9.17997E-04  9.95172E-03  1.90738E-04  1.13231E-03  1.33206E-03  1.08150E-02   -19052.793842040923
         1856  3.33023E+00  3.22872E+00 -6.25200E-01 -2.03423E-01  7.16574E-01  1.15773E+00  3.39188E-01  1.86667E-01  6.80405E-01  2.29380E+00  1.01457E-01  1.00000E+00  9.40463E-03  9.90159E-04  8.48313E-03  1.07099E-03  6.50091E-04  8.66134E-03 -4.17406E-05  5.03585E-04  1.07697E-03  9.37286E-03   -19148.667786708455
         1857  3.29894E+00  3.26308E+00 -6.09943E-01 -2.15264E-01  7.14880E-01  1.10420E+00  3.36246E-01  1.98752E-01  6.80239E-01  2.29437E+00  9.77198E-02  1.00000E+00  1.07469E-02  1.59052E-03  9.44942E-03  1.04759E-03 -6.07423E-05  9.88002E-03 -1.69366E-03  7.86881E-04  2.06373E-03  9.77208E-03   -19101.126455715737
         1858  3.28978E+00  3.20782E+00 -6.11622E-01 -1.97377E-01  7.00021E-01  1.09324E+00  3.42111E-01  2.01676E-01  6.75806E-01  2.29568E+00  9.67378E-02  1.00000E+00  1.04770E-02  7.44900E-04  8.29500E-03  1.16829E-03  3.01758E-04  1.04114E-02 -8.18115E-04  5.45598E-04  2.60031E-03  9.61043E-03   -19149.416424611780
         1859  3.24156E+00  3.23118E+00 -5.92968E-01 -2.02073E-01  7.35326E-01  1.10515E+00  3.35165E-01  2.00753E-01  6.78428E-01  2.29302E+00  9.62060E-02  1.00000E+00  1.04580E-02  4.63460E-04  9.76119E-03  2.69387E-03  2.03366E-04  1.16439E-02 -8.81211E-04  1.73054E-03  3.02836E-03  1.04049E-02   -19099.018410390450
         1860  3.24753E+00  3.24673E+00 -5.97160E-01 -2.08370E-01  8.06434E-01  1.12022E+00  3.13128E-01  1.95567E-01  6.70519E-01  2.28076E+00  9.62060E-02  1.00000E+00  1.16478E-02  1.64718E-03  9.80355E-03  2.87259E-03 -2.98405E-04  1.12188E-02  5.72090E-04  1.13670E-03  2.75836E-03  9.73929E-03   -18954.864141690978
         1861  3.25964E+00  3.17438E+00 -5.97779E-01 -1.88892E-01  7.44922E-01  1.07774E+00  3.33248E-01  2.08729E-01  6.65060E-01  2.28889E+00  9.63198E-02  1.00000E+00  1.06345E-02  1.11813E-04  9.32541E-03  1.99504E-03 -7.93529E-05  1.15081E-02 -7.14943E-04  6.39668E-04  1.49205E-03  1.01827E-02   -19068.299916726864
         1862  3.29509E+00  3.25951E+00 -6.06312E-01 -2.12910E-01  7.28848E-01  1.09735E+00  3.39432E-01  2.07719E-01  6.76008E-01  2.29859E+00  9.86616E-02  1.00000E+00  1.11792E-02  5.42347E-04  7.90818E-03  1.49126E-03  3.41188E-04  1.17008E-02  6.05641E-04  1.91653E-04  2.36452E-03  1.09541E-02   -19139.445913672858
         1863  3.30849E+00  3.26981E+00 -6.13527E-01 -2.15074E-01  7.24995E-01  1.12792E+00  3.37696E-01  1.97114E-01  6.73367E-01  2.28002E+00  1.00118E-01  1.00000E+00  1.13808E-02  1.51321E-03  7.32520E-03 -2.81780E-04 -3.23566E-05  1.15598E-02  2.51330E-04  1.15463E-04  2.79461E-03  9.16063E-03   -19137.364918209274
         1864  3.29494E+00  3.19455E+00 -6.14029E-01 -1.86086E-01  7.55430E-01  1.08560E+00  3.29715E-01  2.09990E-01  6.75980E-01  2.29238E+00  9.69984E-02  1.00000E+00  1.09897E-02  4.19244E-04  8.20707E-03 -2.15937E-04  2.24939E-04  1.08680E-02 -9.82874E-04  1.02503E-03  2.94664E-03  1.00664E-02   -19197.207093458019
         1865  3.32900E+00  3.18279E+00 -6.22272E-01 -1.90015E-01  7.09613E-01  1.10397E+00  3.44907E-01  2.00090E-01  6.80531E-01  2.29538E+00  9.65287E-02  1.00000E+00  1.09528E-02  9.23834E-04  9.44618E-03  3.33125E-04 -7.28884E-04  1.26766E-02 -2.27491E-03  1.03180E-03  4.11736E-03  1.14734E-02   -19135.745657111940
         1866  3.32609E+00  3.23342E+00 -6.17919E-01 -1.98914E-01  6.88323E-01  1.11482E+00  3.48598E-01  1.95151E-01  6.74802E-01  2.28030E+00  9.38017E-02  1.00000E+00  1.09715E-02  9.73750E-04  7.93109E-03  3.25827E-04 -4.34011E-04  1.19658E-02 -1.37510E-03  5.48811E-04  3.89339E-03  1.07488E-02   -19171.329955177440
         1867  3.32033E+00  3.23873E+00 -6.19441E-01 -2.05243E-01  7.40929E-01  1.16414E+00  3.31980E-01  1.80307E-01  6.86981E-01  2.29343E+00  9.36792E-02  1.00000E+00  1.13446E-02  9.33981E-04  9.95131E-03  1.16836E-04 -1.31210E-03  1.15340E-02  2.15812E-05  2.70780E-04  4.11776E-03  1.03291E-02   -19092.223784343518
         1868  3.28978E+00  3.22471E+00 -6.10542E-01 -2.03726E-01  7.59144E-01  1.09782E+00  3.25214E-01  2.01182E-01  6.79733E-01  2.28943E+00  9.36792E-02  1.00000E+00  9.81660E-03  7.90613E-04  9.82752E-03 -6.73408E-04 -1.34473E-03  1.30312E-02 -7.50647E-04  3.44100E-04  4.12909E-03  1.00223E-02   -19062.937327318348
         1869  3.34390E+00  3.24520E+00 -6.28608E-01 -2.08874E-01  7.48568E-01  1.06935E+00  3.29558E-01  2.12576E-01  6.83989E-01  2.28781E+00  9.35682E-02  1.00000E+00  1.06003E-02  7.38401E-04  9.72302E-03  2.08095E-05 -2.24480E-03  1.45569E-02 -1.30080E-03  3.79044E-04  4.53768E-03  9.82878E-03   -19187.111477105496
         1870  3.27932E+00  3.24126E+00 -6.09770E-01 -2.02674E-01  7.48382E-01  1.07167E+00  3.29968E-01  2.09675E-01  6.94321E-01  2.29632E+00  9.35682E-02  1.00000E+00  1.03283E-02  5.34879E-04  9.32685E-03 -6.27574E-04 -1.15680E-03  1.47168E-02 -1.07560E-03 -4.14207E-06  4.01949E-03  9.37612E-03   -19155.560714568313
         1871  3.29890E+00  3.21382E+00 -6.12055E-01 -1.99544E-01  6.88878E-01  1.08271E+00  3.44105E-01  2.07622E-01  6.88700E-01  2.30209E+00  9.45323E-02  1.00000E+00  1.09176E-02  1.18115E-03  1.01898E-02  1.50362E-04 -7.26816E-04  1.25444E-02 -2.27759E-03 -6.32694E-04  3.37116E-03  9.83838E-03   -19142.981136025530
         1872  3.32354E+00  3.21231E+00 -6.16938E-01 -1.99341E-01  7.54404E-01  1.11307E+00  3.30285E-01  1.94320E-01  6.89212E-01  2.30758E+00  9.66863E-02  1.00000E+00  1.05057E-02  1.90357E-03  8.65666E-03  1.60706E-03 -1.80150E-03  1.39433E-02 -1.35720E-03 -1.79893E-04  3.10353E-03  9.34360E-03   -19134.182768871120
         1873  3.32224E+00  3.21902E+00 -6.14290E-01 -1.97343E-01  7.60889E-01  1.09868E+00  3.28934E-01  2.02839E-01  6.79380E-01  2.29311E+00  9.65906E-02  1.00000E+00  9.35671E-03  1.35269E-04  7.25300E-03  5.87296E-04 -1.81462E-04  1.23081E-02 -4.71471E-04  1.90716E-04  2.60020E-03  9.24720E-03   -19289.742276710869
         1874  3.32671E+00  3.25360E+00 -6.23117E-01 -2.08143E-01  7.50566E-01  1.17995E+00  3.30306E-01  1.78091E-01  6.83959E-01  2.29177E+00  9.65906E-02  1.00000E+00  1.06164E-02  1.00770E-03  7.57549E-03  6.83046E-04  7.00675E-04  1.14446E-02 -4.52535E-04  1.03894E-03  2.71939E-03  9.24818E-03   -19097.586139265459
         1875  3.33441E+00  3.28363E+00 -6.23206E-01 -2.12850E-01  7.41810E-01  1.20412E+00  3.32257E-01  1.73657E-01  6.92561E-01  2.30085E+00  9.83485E-02  1.00000E+00  1.17816E-02  1.07972E-03  8.09787E-03 -1.37702E-04  2.04693E-03  1.09574E-02 -1.98975E-04  1.60674E-03  2.28647E-03  9.56132E-03   -19118.233848261083
         1876  3.33111E+00  3.21230E+00 -6.17923E-01 -1.99201E-01  7.16001E-01  1.14564E+00  3.39832E-01  1.89964E-01  6.89720E-01  2.30116E+00  9.83485E-02  1.00000E+00  9.67543E-03  3.10668E-04  9.24613E-03  2.99280E-04  2.25328E-03  1.02270E-02  1.38756E-04  2.51620E-03  2.74701E-03  9.60659E-03   -19088.595353388875
         1877  3.31871E+00  3.25169E+00 -6.20947E-01 -2.05521E-01  6.56817E-01  1.16425E+00  3.60886E-01  1.89737E-01  6.97766E-01  2.30003E+00  1.00378E-01  1.00000E+00  1.02375E-02  6.68291E-04  9.03351E-03  1.34668E-03  2.63015E-03  1.30172E-02  4.39051E-04  2.55077E-03  2.91367E-03  9.77322E-03   -18948.544540479408
         1878  3.32551E+00  3.23746E+00 -6.18457E-01 -1.98560E-01  6.94665E-01  1.14590E+00  3.54062E-01  1.92858E-01  6.89419E-01  2.30004E+00  1.02725E-01  1.00000E+00  1.16424E-02  8.45279E-04  9.00408E-03  1.13338E-03  6.95542E-04  1.05484E-02 -1.19665E-03  1.21544E-03  2.96892E-03  8.95741E-03   -19076.675381114164
         1879  3.33854E+00  3.23613E+00 -6.22240E-01 -2.01635E-01  7.10688E-01  1.16575E+00  3.45773E-01  1.84085E-01  6.89487E-01  2.29154E+00  1.00838E-01  1.00000E+00  1.19712E-02  2.23984E-03  8.20683E-03  2.59078E-03  5.94012E-04  1.11688E-02  2.29304E-04  1.09088E-03  2.80050E-03  1.09634E-02   -19025.027923979003
         1880  3.31666E+00  3.25688E+00 -6.18122E-01 -2.07577E-01  7.11773E-01  1.13702E+00  3.43784E-01  1.87224E-01  6.90275E-01  2.30315E+00  1.00781E-01  1.00000E+00  1.17441E-02  1.91052E-03  8.99735E-03  1.64258E-03  1.71856E-05  1.18265E-02  2.34955E-04  1.29754E-05  4.95702E-03  1.26211E-02   -19025.104208628982
         1881  3.35107E+00  3.21467E+00 -6.29234E-01 -1.97508E-01  6.75571E-01  1.13154E+00  3.53712E-01  1.89905E-01  7.07129E-01  2.31532E+00  1.00214E-01  1.00000E+00  1.04233E-02  5.13224E-04  9.12513E-03  2.24514E-03  9.26383E-04  1.36941E-02  1.20160E-04  2.98035E-04  5.14777E-03  1.13076E-02   -19068.224374453643
         1882  3.25845E+00  3.23788E+00 -6.02382E-01 -2.04135E-01  7.52492E-01  1.12306E+00  3.26045E-01  1.94030E-01  6.98832E-01  2.30780E+00  9.99214E-02  1.00000E+00  1.06771E-02  1.26282E-03  8.32220E-03  1.56957E-03  6.46376E-05  1.27588E-02 -1.72938E-03 -5.57606E-04  4.54154E-03  1.11756E-02   -19025.410609175033
         1883  3.31537E+00  3.20349E+00 -6.14691E-01 -1.88647E-01  7.01448E-01  1.09612E+00  3.43633E-01  2.01464E-01  7.03587E-01  2.29788E+00  1.01133E-01  1.00000E+00  1.13510E-02  1.04905E-03  8.83031E-03  1.78398E-03 -1.04430E-03  9.63064E-03 -9.80590E-04 -1.16878E-03  3.83688E-03  1.13032E-02   -19053.304452426841
         1884  3.29570E+00  3.27378E+00 -6.13438E-01 -2.13705E-01  7.05975E-01  1.07509E+00  3.39860E-01  2.11816E-01  7.01161E-01  2.30151E+00  1.01508E-01  1.00000E+00  1.03421E-02  9.94621E-04  8.33642E-03  3.47755E-04 -1.22404E-03  9.96154E-03 -9.10120E-04 -6.76810E-04  3.92121E-03  1.16192E-02   -19005.509955070600
         1885  3.29612E+00  3.22354E+00 -6.09804E-01 -1.98570E-01  6.79475E-01  1.09492E+00  3.52451E-01  2.08583E-01  6.99852E-01  2.30148E+00  1.05473E-01  1.00000E+00  9.54702E-03  6.72135E-04  7.02884E-03  1.36430E-03 -7.31597E-04  9.71386E-03  2.71402E-04  2.07058E-04  3.00823E-03  1.02715E-02   -19102.368646448624
         1886  3.26255E+00  3.23801E+00 -5.97887E-01 -2.03683E-01  7.18375E-01  1.05401E+00  3.36122E-01  2.21729E-01  6.93610E-01  2.31162E+00  1.05896E-01  1.00000E+00  8.58038E-03  5.30674E-04  8.53248E-03  1.11371E-03 -3.63517E-04  9.73655E-03 -7.37628E-04  2.88589E-05  3.09366E-03  9.26886E-03   -19046.029693994678
         1887  3.26939E+00  3.28234E+00 -6.03391E-01 -2.14281E-01  6.80458E-01  1.12400E+00  3.48447E-01  1.99597E-01  6.91614E-01  2.30513E+00  1.05601E-01  1.00000E+00  9.03356E-03  1.72418E-04  8.68913E-03  1.38962E-03 -2.08415E-04  1.06463E-02 -1.85278E-03  1.65315E-04  3.16592E-03  9.48071E-03   -18938.485651956446
         1888  3.26441E+00  3.22970E+00 -6.00957E-01 -1.99364E-01  6.82784E-01  1.05285E+00  3.43561E-01  2.16789E-01  6.95126E-01  2.30985E+00  1.02546E-01  1.00000E+00  1.02414E-02  4.22260E-04  9.57409E-03  1.13785E-03 -5.21285E-05  1.15989E-02 -2.02419E-03 -1.10232E-03  3.61820E-03  9.95369E-03   -19017.260206448820
         1889  3.29938E+00  3.19954E+00 -6.08960E-01 -1.93715E-01  7.69130E-01  1.09741E+00  3.19924E-01  2.03559E-01  7.03943E-01  2.30530E+00  1.02080E-01  1.00000E+00  8.90982E-03 -3.78704E-04  6.97008E-03  1.51427E-03  6.92862E-06  1.27289E-02 -5.91323E-04 -4.62380E-04  3.44134E-03  8.87209E-03   -19038.544854451618
         1890  3.30128E+00  3.23006E+00 -6.13116E-01 -2.01276E-01  7.91750E-01  1.07848E+00  3.13685E-01  2.07300E-01  6.96196E-01  2.29812E+00  1.02391E-01  1.00000E+00  8.68345E-03 -3.17525E-04  7.45490E-03  1.30211E-03  7.97393E-04  1.21406E-02 -4.52763E-04  8.66423E-04  2.58422E-03  1.03580E-02   -19061.690430202587
         1891  3.29679E+00  3.26372E+00 -6.11615E-01 -2.11833E-01  7.31940E-01  1.05405E+00  3.29128E-01  2.14904E-01  7.06517E-01  2.31647E+00  1.02259E-01  1.00000E+00  9.92784E-03 -1.28046E-03  7.05014E-03  8.45548E-04  1.89903E-03  1.19255E-02 -1.21176E-03  5.95948E-04  2.33755E-03  9.28358E-03   -19056.599595793061
         1892  3.33854E+00  3.25547E+00 -6.19849E-01 -2.09848E-01  7.97366E-01  1.10328E+00  3.12325E-01  2.05501E-01  7.00230E-01  2.29930E+00  1.00662E-01  1.00000E+00  9.98860E-03 -1.40479E-03  7.05780E-03  1.05895E-03  4.68673E-04  1.28799E-02 -4.01346E-04 -6.23453E-04  2.11616E-03  7.99556E-03   -19127.891954921652
         1893  3.32581E+00  3.23251E+00 -6.17089E-01 -1.98882E-01  7.57122E-01  1.07169E+00  3.29325E-01  2.10997E-01  6.99492E-01  2.30356E+00  1.00601E-01  1.00000E+00  1.10901E-02 -1.89480E-03  7.54700E-03  9.20816E-04 -7.83616E-04  1.47818E-02  1.58353E-05 -1.06547E-03  2.19117E-03  9.65587E-03   -19046.001977456595
         1894  3.37449E+00  3.22909E+00 -6.35295E-01 -1.97485E-01  7.97907E-01  1.11162E+00  3.20129E-01  2.00475E-01  6.97504E-01  2.29896E+00  1.00952E-01  1.00000E+00  1.06289E-02 -1.77290E-03  6.79080E-03  2.15209E-03 -1.81433E-03  1.45983E-02 -2.19788E-04 -1.31658E-03  3.31784E-03  1.04702E-02   -19076.536302498338
         1895  3.26103E+00  3.19691E+00 -6.06272E-01 -1.90572E-01  7.45985E-01  1.07765E+00  3.32600E-01  2.08522E-01  6.84720E-01  2.29929E+00  1.04475E-01  1.00000E+00  9.17792E-03 -8.24968E-04  6.87017E-03  1.48972E-03 -1.51125E-03  1.28042E-02  2.40563E-04 -1.24920E-03  2.81011E-03  9.61793E-03   -19024.626743928406
         1896  3.26654E+00  3.19296E+00 -6.02354E-01 -1.93961E-01  7.09906E-01  1.09405E+00  3.42695E-01  2.03765E-01  6.94385E-01  2.30057E+00  1.02984E-01  1.00000E+00  9.97334E-03 -7.62561E-04  7.84675E-03  1.88845E-03 -1.72635E-03  1.23678E-02 -1.29813E-04 -1.32499E-03  2.85975E-03  9.48905E-03   -19062.844729388402
         1897  3.22404E+00  3.19452E+00 -5.91304E-01 -1.91893E-01  7.36653E-01  1.09810E+00  3.40436E-01  1.99000E-01  6.81830E-01  2.29176E+00  9.72657E-02  1.00000E+00  9.29102E-03 -4.64375E-04  7.92488E-03  1.24199E-03 -1.63642E-03  1.22701E-02 -1.04030E-03 -1.28698E-03  2.73767E-03  1.01894E-02   -19085.170876302313
         1898  3.25970E+00  3.27712E+00 -6.00793E-01 -2.18235E-01  7.19154E-01  1.15505E+00  3.43616E-01  1.85537E-01  6.76866E-01  2.28458E+00  9.76716E-02  1.00000E+00  1.08339E-02 -1.32011E-05  8.26360E-03  8.04918E-04 -1.83753E-03  1.14842E-02 -6.56183E-04 -1.10582E-03  3.84194E-03  1.04132E-02   -19142.546336011990
         1899  3.23741E+00  3.30207E+00 -5.97830E-01 -2.25543E-01  6.62847E-01  1.17960E+00  3.58172E-01  1.77129E-01  6.71464E-01  2.28623E+00  9.76716E-02  1.00000E+00  1.08050E-02  6.52646E-04  9.39126E-03  3.16070E-03 -1.66640E-03  1.53657E-02  1.59046E-04 -1.02484E-03  4.22912E-03  9.81096E-03   -19009.562719418740
         1900  3.27938E+00  3.25189E+00 -6.07601E-01 -2.11618E-01  6.40737E-01  1.15112E+00  3.63339E-01  1.84184E-01  6.87579E-01  2.29088E+00  9.78881E-02  1.00000E+00  1.25550E-02  5.70351E-04  8.20530E-03  2.27023E-03  4.70458E-05  1.23750E-02  8.09622E-05 -7.38740E-04  2.54776E-03  8.86976E-03   -19144.755476588551
         1901  3.23101E+00  3.22215E+00 -5.91061E-01 -1.99729E-01  7.32883E-01  1.10303E+00  3.37515E-01  2.00680E-01  6.86954E-01  2.29007E+00  9.78881E-02  1.00000E+00  1.17174E-02  9.62772E-05  9.43224E-03  2.02610E-03 -2.90028E-04  1.18794E-02  5.07820E-05  1.75543E-04  2.75125E-03  1.03112E-02   -19052.808492254237
         1902  3.25096E+00  3.22765E+00 -5.98217E-01 -2.02682E-01  7.34751E-01  1.14548E+00  3.35865E-01  1.85137E-01  6.70702E-01  2.29270E+00  9.73708E-02  1.00000E+00  1.02826E-02  2.13825E-04  8.68548E-03  2.31451E-03 -1.02359E-04  1.17747E-02  1.94005E-05  6.92650E-04  3.47618E-03  1.21585E-02   -19015.639515015951
         1903  3.28150E+00  3.23382E+00 -6.07255E-01 -2.04561E-01  7.15287E-01  1.16238E+00  3.42407E-01  1.80336E-01  6.73283E-01  2.28590E+00  9.83711E-02  1.00000E+00  1.13094E-02  3.85503E-04  7.73104E-03  2.72249E-03  1.74200E-04  1.14015E-02  2.48181E-04  5.58444E-04  2.14639E-03  1.09732E-02   -19016.688075472419
         1904  3.27699E+00  3.23414E+00 -6.01578E-01 -2.04495E-01  7.57514E-01  1.16163E+00  3.29708E-01  1.85360E-01  6.87536E-01  2.29736E+00  9.60294E-02  1.00000E+00  1.07855E-02  1.71165E-04  8.64659E-03  9.27732E-04  1.48206E-05  1.07549E-02 -7.24504E-04  1.48460E-03  2.89196E-03  1.33103E-02   -19187.149190162414
         1905  3.27477E+00  3.29216E+00 -6.06042E-01 -2.20750E-01  7.33834E-01  1.12388E+00  3.37276E-01  1.93085E-01  6.82893E-01  2.28715E+00  9.90225E-02  1.00000E+00  1.03667E-02 -3.15303E-04  9.00643E-03  7.10005E-04  7.19166E-04  9.27284E-03 -6.50302E-04  2.46969E-03  3.34821E-03  1.17033E-02   -19154.311556398494
         1906  3.30037E+00  3.22153E+00 -6.13813E-01 -1.99914E-01  8.02042E-01  1.09540E+00  3.18311E-01  2.05487E-01  6.86386E-01  2.29305E+00  9.88760E-02  1.00000E+00  9.85162E-03 -6.93305E-04  8.93100E-03  6.59439E-04  6.19895E-04  9.44477E-03 -3.31311E-04  1.62270E-03  2.55012E-03  1.25953E-02   -19109.010875853128
         1907  3.21408E+00  3.27826E+00 -5.90708E-01 -2.17494E-01  7.28022E-01  1.10577E+00  3.38834E-01  1.99883E-01  6.80266E-01  2.28434E+00  1.00408E-01  1.00000E+00  9.75371E-03 -4.62442E-04  8.00252E-03  5.58835E-04 -2.10281E-04  8.99790E-03 -6.75135E-04  1.46828E-03  2.36803E-03  1.11503E-02   -19185.508482815250
         1908  3.28616E+00  3.29981E+00 -6.06853E-01 -2.22371E-01  7.03324E-01  1.11126E+00  3.40310E-01  1.99486E-01  6.85220E-01  2.28528E+00  1.01896E-01  1.00000E+00  9.93165E-03  1.92012E-04  7.23872E-03 -6.74709E-04  9.39568E-04  8.12658E-03 -7.36125E-04  9.77982E-04  1.59326E-03  1.14620E-02   -19086.428436565424
         1909  3.29881E+00  3.28051E+00 -6.10836E-01 -2.18267E-01  6.99396E-01  1.13463E+00  3.43409E-01  1.91515E-01  6.85539E-01  2.28594E+00  1.00685E-01  1.00000E+00  9.57318E-03  1.19440E-04  8.07183E-03 -2.87107E-04  2.02171E-04  7.07874E-03 -1.25297E-03  7.70716E-04  2.35134E-03  1.28593E-02   -19110.243892148617
         1910  3.33327E+00  3.24666E+00 -6.23860E-01 -2.05690E-01  7.17543E-01  1.10117E+00  3.39084E-01  2.03262E-01  6.79764E-01  2.28566E+00  9.89531E-02  1.00000E+00  8.55420E-03 -3.34466E-04  8.66811E-03 -2.40925E-04  1.08006E-03  8.50670E-03 -1.21167E-03  4.68978E-04  3.37234E-03  1.23349E-02   -19133.779435392564
         1911  3.31634E+00  3.22799E+00 -6.20747E-01 -1.99865E-01  7.23120E-01  1.16072E+00  3.39954E-01  1.86313E-01  6.82666E-01  2.28911E+00  1.01203E-01  1.00000E+00  1.11505E-02 -1.24860E-03  8.65264E-03 -4.80359E-04  1.37219E-04  8.29285E-03 -2.54608E-03  2.99709E-04  3.17589E-03  1.28818E-02   -19133.563609468121
